experiment,filename,id_code,plate,sirna,well
U2OS-01,U2OS-01_1_I08_s1.jpeg,U2OS-01_1_I08,1,53.0,I08
U2OS-01,U2OS-01_1_I09_s1.jpeg,U2OS-01_1_I09,1,278.0,I09
U2OS-01,U2OS-01_1_I10_s1.jpeg,U2OS-01_1_I10,1,690.0,I10
U2OS-01,U2OS-01_1_I11_s1.jpeg,U2OS-01_1_I11,1,76.0,I11
U2OS-01,U2OS-01_1_I12_s1.jpeg,U2OS-01_1_I12,1,603.0,I12
U2OS-01,U2OS-01_1_I13_s1.jpeg,U2OS-01_1_I13,1,120.0,I13
U2OS-01,U2OS-01_1_I14_s1.jpeg,U2OS-01_1_I14,1,858.0,I14
U2OS-01,U2OS-01_1_I15_s1.jpeg,U2OS-01_1_I15,1,438.0,I15
U2OS-01,U2OS-01_1_I16_s1.jpeg,U2OS-01_1_I16,1,738.0,I16
U2OS-01,U2OS-01_1_I17_s1.jpeg,U2OS-01_1_I17,1,590.0,I17
U2OS-01,U2OS-01_1_I18_s1.jpeg,U2OS-01_1_I18,1,809.0,I18
U2OS-01,U2OS-01_1_I19_s1.jpeg,U2OS-01_1_I19,1,485.0,I19
U2OS-01,U2OS-01_1_I20_s1.jpeg,U2OS-01_1_I20,1,422.0,I20
U2OS-01,U2OS-01_1_I21_s1.jpeg,U2OS-01_1_I21,1,551.0,I21
U2OS-01,U2OS-01_1_I22_s1.jpeg,U2OS-01_1_I22,1,465.0,I22
U2OS-01,U2OS-01_1_I23_s1.jpeg,U2OS-01_1_I23,1,1059.0,I23
U2OS-01,U2OS-01_1_J02_s1.jpeg,U2OS-01_1_J02,1,808.0,J02
U2OS-01,U2OS-01_1_J04_s1.jpeg,U2OS-01_1_J04,1,652.0,J04
U2OS-01,U2OS-01_1_J05_s1.jpeg,U2OS-01_1_J05,1,671.0,J05
U2OS-01,U2OS-01_1_J06_s1.jpeg,U2OS-01_1_J06,1,504.0,J06
U2OS-01,U2OS-01_1_J08_s1.jpeg,U2OS-01_1_J08,1,616.0,J08
U2OS-01,U2OS-01_1_J09_s1.jpeg,U2OS-01_1_J09,1,963.0,J09
U2OS-01,U2OS-01_1_J10_s1.jpeg,U2OS-01_1_J10,1,1086.0,J10
U2OS-01,U2OS-01_1_J12_s1.jpeg,U2OS-01_1_J12,1,114.0,J12
U2OS-01,U2OS-01_1_J13_s1.jpeg,U2OS-01_1_J13,1,463.0,J13
U2OS-01,U2OS-01_1_J14_s1.jpeg,U2OS-01_1_J14,1,215.0,J14
U2OS-01,U2OS-01_1_J16_s1.jpeg,U2OS-01_1_J16,1,35.0,J16
U2OS-01,U2OS-01_1_J17_s1.jpeg,U2OS-01_1_J17,1,1068.0,J17
U2OS-01,U2OS-01_1_J18_s1.jpeg,U2OS-01_1_J18,1,795.0,J18
U2OS-01,U2OS-01_1_J20_s1.jpeg,U2OS-01_1_J20,1,548.0,J20
U2OS-01,U2OS-01_1_J21_s1.jpeg,U2OS-01_1_J21,1,834.0,J21
U2OS-01,U2OS-01_1_J23_s1.jpeg,U2OS-01_1_J23,1,805.0,J23
U2OS-01,U2OS-01_1_K02_s1.jpeg,U2OS-01_1_K02,1,1105.0,K02
U2OS-01,U2OS-01_1_K03_s1.jpeg,U2OS-01_1_K03,1,516.0,K03
U2OS-01,U2OS-01_1_K04_s1.jpeg,U2OS-01_1_K04,1,122.0,K04
U2OS-01,U2OS-01_1_K05_s1.jpeg,U2OS-01_1_K05,1,774.0,K05
U2OS-01,U2OS-01_1_K06_s1.jpeg,U2OS-01_1_K06,1,977.0,K06
U2OS-01,U2OS-01_1_K07_s1.jpeg,U2OS-01_1_K07,1,860.0,K07
U2OS-01,U2OS-01_1_K08_s1.jpeg,U2OS-01_1_K08,1,990.0,K08
U2OS-01,U2OS-01_1_K09_s1.jpeg,U2OS-01_1_K09,1,995.0,K09
U2OS-01,U2OS-01_1_K10_s1.jpeg,U2OS-01_1_K10,1,1071.0,K10
U2OS-01,U2OS-01_1_K11_s1.jpeg,U2OS-01_1_K11,1,1099.0,K11
U2OS-01,U2OS-01_1_K12_s1.jpeg,U2OS-01_1_K12,1,515.0,K12
U2OS-01,U2OS-01_1_K13_s1.jpeg,U2OS-01_1_K13,1,1014.0,K13
U2OS-01,U2OS-01_1_K14_s1.jpeg,U2OS-01_1_K14,1,49.0,K14
U2OS-01,U2OS-01_1_K15_s1.jpeg,U2OS-01_1_K15,1,125.0,K15
U2OS-01,U2OS-01_1_K16_s1.jpeg,U2OS-01_1_K16,1,115.0,K16
U2OS-01,U2OS-01_1_K17_s1.jpeg,U2OS-01_1_K17,1,533.0,K17
U2OS-01,U2OS-01_1_K18_s1.jpeg,U2OS-01_1_K18,1,375.0,K18
U2OS-01,U2OS-01_1_K19_s1.jpeg,U2OS-01_1_K19,1,159.0,K19
U2OS-01,U2OS-01_1_K20_s1.jpeg,U2OS-01_1_K20,1,636.0,K20
U2OS-01,U2OS-01_1_K21_s1.jpeg,U2OS-01_1_K21,1,942.0,K21
U2OS-01,U2OS-01_1_K22_s1.jpeg,U2OS-01_1_K22,1,716.0,K22
U2OS-01,U2OS-01_1_K23_s1.jpeg,U2OS-01_1_K23,1,134.0,K23
U2OS-01,U2OS-01_1_L02_s1.jpeg,U2OS-01_1_L02,1,608.0,L02
U2OS-01,U2OS-01_1_L03_s1.jpeg,U2OS-01_1_L03,1,183.0,L03
U2OS-01,U2OS-01_1_L04_s1.jpeg,U2OS-01_1_L04,1,646.0,L04
U2OS-01,U2OS-01_1_L05_s1.jpeg,U2OS-01_1_L05,1,185.0,L05
U2OS-01,U2OS-01_1_L06_s1.jpeg,U2OS-01_1_L06,1,936.0,L06
U2OS-01,U2OS-01_1_L07_s1.jpeg,U2OS-01_1_L07,1,800.0,L07
U2OS-01,U2OS-01_1_L08_s1.jpeg,U2OS-01_1_L08,1,637.0,L08
U2OS-01,U2OS-01_1_L09_s1.jpeg,U2OS-01_1_L09,1,377.0,L09
U2OS-01,U2OS-01_1_L10_s1.jpeg,U2OS-01_1_L10,1,469.0,L10
U2OS-01,U2OS-01_1_L11_s1.jpeg,U2OS-01_1_L11,1,842.0,L11
U2OS-01,U2OS-01_1_L12_s1.jpeg,U2OS-01_1_L12,1,279.0,L12
U2OS-01,U2OS-01_1_L13_s1.jpeg,U2OS-01_1_L13,1,989.0,L13
U2OS-01,U2OS-01_1_L14_s1.jpeg,U2OS-01_1_L14,1,512.0,L14
U2OS-01,U2OS-01_1_L15_s1.jpeg,U2OS-01_1_L15,1,250.0,L15
U2OS-01,U2OS-01_1_L16_s1.jpeg,U2OS-01_1_L16,1,494.0,L16
U2OS-01,U2OS-01_1_L17_s1.jpeg,U2OS-01_1_L17,1,174.0,L17
U2OS-01,U2OS-01_1_L18_s1.jpeg,U2OS-01_1_L18,1,1085.0,L18
U2OS-01,U2OS-01_1_L19_s1.jpeg,U2OS-01_1_L19,1,658.0,L19
U2OS-01,U2OS-01_1_L20_s1.jpeg,U2OS-01_1_L20,1,648.0,L20
U2OS-01,U2OS-01_1_L21_s1.jpeg,U2OS-01_1_L21,1,300.0,L21
U2OS-01,U2OS-01_1_L22_s1.jpeg,U2OS-01_1_L22,1,363.0,L22
U2OS-01,U2OS-01_1_L23_s1.jpeg,U2OS-01_1_L23,1,520.0,L23
U2OS-01,U2OS-01_1_M02_s1.jpeg,U2OS-01_1_M02,1,491.0,M02
U2OS-01,U2OS-01_1_M04_s1.jpeg,U2OS-01_1_M04,1,763.0,M04
U2OS-01,U2OS-01_1_M05_s1.jpeg,U2OS-01_1_M05,1,435.0,M05
U2OS-01,U2OS-01_1_M06_s1.jpeg,U2OS-01_1_M06,1,123.0,M06
U2OS-01,U2OS-01_1_M08_s1.jpeg,U2OS-01_1_M08,1,649.0,M08
U2OS-01,U2OS-01_1_M09_s1.jpeg,U2OS-01_1_M09,1,259.0,M09
U2OS-01,U2OS-01_1_M10_s1.jpeg,U2OS-01_1_M10,1,727.0,M10
U2OS-01,U2OS-01_1_M12_s1.jpeg,U2OS-01_1_M12,1,713.0,M12
U2OS-01,U2OS-01_1_M13_s1.jpeg,U2OS-01_1_M13,1,970.0,M13
U2OS-01,U2OS-01_1_M14_s1.jpeg,U2OS-01_1_M14,1,359.0,M14
U2OS-01,U2OS-01_1_M16_s1.jpeg,U2OS-01_1_M16,1,864.0,M16
U2OS-01,U2OS-01_1_M17_s1.jpeg,U2OS-01_1_M17,1,135.0,M17
U2OS-01,U2OS-01_1_M18_s1.jpeg,U2OS-01_1_M18,1,829.0,M18
U2OS-01,U2OS-01_1_M20_s1.jpeg,U2OS-01_1_M20,1,443.0,M20
U2OS-01,U2OS-01_1_M21_s1.jpeg,U2OS-01_1_M21,1,234.0,M21
U2OS-01,U2OS-01_1_M23_s1.jpeg,U2OS-01_1_M23,1,210.0,M23
U2OS-01,U2OS-01_1_N02_s1.jpeg,U2OS-01_1_N02,1,678.0,N02
U2OS-01,U2OS-01_1_N03_s1.jpeg,U2OS-01_1_N03,1,586.0,N03
U2OS-01,U2OS-01_1_N04_s1.jpeg,U2OS-01_1_N04,1,947.0,N04
U2OS-01,U2OS-01_1_N05_s1.jpeg,U2OS-01_1_N05,1,969.0,N05
U2OS-01,U2OS-01_1_N06_s1.jpeg,U2OS-01_1_N06,1,944.0,N06
U2OS-01,U2OS-01_1_N07_s1.jpeg,U2OS-01_1_N07,1,815.0,N07
U2OS-01,U2OS-01_1_N08_s1.jpeg,U2OS-01_1_N08,1,163.0,N08
U2OS-01,U2OS-01_1_N09_s1.jpeg,U2OS-01_1_N09,1,311.0,N09
U2OS-01,U2OS-01_1_N10_s1.jpeg,U2OS-01_1_N10,1,664.0,N10
U2OS-01,U2OS-01_1_N11_s1.jpeg,U2OS-01_1_N11,1,184.0,N11
U2OS-01,U2OS-01_1_N12_s1.jpeg,U2OS-01_1_N12,1,186.0,N12
U2OS-01,U2OS-01_1_N13_s1.jpeg,U2OS-01_1_N13,1,151.0,N13
U2OS-01,U2OS-01_1_N14_s1.jpeg,U2OS-01_1_N14,1,84.0,N14
U2OS-01,U2OS-01_1_N15_s1.jpeg,U2OS-01_1_N15,1,448.0,N15
U2OS-01,U2OS-01_1_N16_s1.jpeg,U2OS-01_1_N16,1,368.0,N16
U2OS-01,U2OS-01_1_N17_s1.jpeg,U2OS-01_1_N17,1,679.0,N17
U2OS-01,U2OS-01_1_N18_s1.jpeg,U2OS-01_1_N18,1,167.0,N18
U2OS-01,U2OS-01_1_N19_s1.jpeg,U2OS-01_1_N19,1,888.0,N19
U2OS-01,U2OS-01_1_N20_s1.jpeg,U2OS-01_1_N20,1,394.0,N20
U2OS-01,U2OS-01_1_N21_s1.jpeg,U2OS-01_1_N21,1,707.0,N21
U2OS-01,U2OS-01_1_N22_s1.jpeg,U2OS-01_1_N22,1,782.0,N22
U2OS-01,U2OS-01_1_N23_s1.jpeg,U2OS-01_1_N23,1,1093.0,N23
U2OS-01,U2OS-01_1_O02_s1.jpeg,U2OS-01_1_O02,1,310.0,O02
U2OS-01,U2OS-01_1_O03_s1.jpeg,U2OS-01_1_O03,1,922.0,O03
U2OS-01,U2OS-01_1_O04_s1.jpeg,U2OS-01_1_O04,1,873.0,O04
U2OS-01,U2OS-01_1_O05_s1.jpeg,U2OS-01_1_O05,1,510.0,O05
U2OS-01,U2OS-01_1_O06_s1.jpeg,U2OS-01_1_O06,1,255.0,O06
U2OS-01,U2OS-01_1_O07_s1.jpeg,U2OS-01_1_O07,1,396.0,O07
U2OS-01,U2OS-01_1_O08_s1.jpeg,U2OS-01_1_O08,1,1087.0,O08
U2OS-01,U2OS-01_1_O09_s1.jpeg,U2OS-01_1_O09,1,908.0,O09
U2OS-01,U2OS-01_1_O10_s1.jpeg,U2OS-01_1_O10,1,129.0,O10
U2OS-01,U2OS-01_1_O11_s1.jpeg,U2OS-01_1_O11,1,821.0,O11
U2OS-01,U2OS-01_1_O12_s1.jpeg,U2OS-01_1_O12,1,322.0,O12
U2OS-01,U2OS-01_1_O13_s1.jpeg,U2OS-01_1_O13,1,992.0,O13
U2OS-01,U2OS-01_1_O14_s1.jpeg,U2OS-01_1_O14,1,919.0,O14
U2OS-01,U2OS-01_1_O15_s1.jpeg,U2OS-01_1_O15,1,347.0,O15
U2OS-01,U2OS-01_1_O16_s1.jpeg,U2OS-01_1_O16,1,480.0,O16
U2OS-01,U2OS-01_1_O17_s1.jpeg,U2OS-01_1_O17,1,65.0,O17
U2OS-01,U2OS-01_1_O18_s1.jpeg,U2OS-01_1_O18,1,672.0,O18
U2OS-01,U2OS-01_1_O19_s1.jpeg,U2OS-01_1_O19,1,190.0,O19
U2OS-01,U2OS-01_1_O20_s1.jpeg,U2OS-01_1_O20,1,614.0,O20
U2OS-01,U2OS-01_1_O21_s1.jpeg,U2OS-01_1_O21,1,380.0,O21
U2OS-01,U2OS-01_1_O22_s1.jpeg,U2OS-01_1_O22,1,545.0,O22
U2OS-01,U2OS-01_1_O23_s1.jpeg,U2OS-01_1_O23,1,326.0,O23
U2OS-01,U2OS-01_2_B03_s1.jpeg,U2OS-01_2_B03,2,31.0,B03
U2OS-01,U2OS-01_2_B04_s1.jpeg,U2OS-01_2_B04,2,204.0,B04
U2OS-01,U2OS-01_2_B05_s1.jpeg,U2OS-01_2_B05,2,71.0,B05
U2OS-01,U2OS-01_2_B06_s1.jpeg,U2OS-01_2_B06,2,152.0,B06
U2OS-01,U2OS-01_2_B07_s1.jpeg,U2OS-01_2_B07,2,367.0,B07
U2OS-01,U2OS-01_2_B08_s1.jpeg,U2OS-01_2_B08,2,440.0,B08
U2OS-01,U2OS-01_2_B09_s1.jpeg,U2OS-01_2_B09,2,720.0,B09
U2OS-01,U2OS-01_2_B10_s1.jpeg,U2OS-01_2_B10,2,430.0,B10
U2OS-01,U2OS-01_2_B11_s1.jpeg,U2OS-01_2_B11,2,140.0,B11
U2OS-01,U2OS-01_2_B12_s1.jpeg,U2OS-01_2_B12,2,979.0,B12
U2OS-01,U2OS-01_2_B13_s1.jpeg,U2OS-01_2_B13,2,323.0,B13
U2OS-01,U2OS-01_2_B14_s1.jpeg,U2OS-01_2_B14,2,602.0,B14
U2OS-01,U2OS-01_2_B15_s1.jpeg,U2OS-01_2_B15,2,953.0,B15
