,experiment,filename,id_code,plate,sirna,well
25490,RPE-01,RPE-01_1_D17_s1.jpeg,RPE-01_1_D17,1,91.0,D17
25491,RPE-01,RPE-01_1_D18_s1.jpeg,RPE-01_1_D18,1,239.0,D18
25492,RPE-01,RPE-01_1_D19_s1.jpeg,RPE-01_1_D19,1,70.0,D19
25493,RPE-01,RPE-01_1_D20_s1.jpeg,RPE-01_1_D20,1,605.0,D20
25494,RPE-01,RPE-01_1_D21_s1.jpeg,RPE-01_1_D21,1,881.0,D21
25495,RPE-01,RPE-01_1_D22_s1.jpeg,RPE-01_1_D22,1,77.0,D22
25496,RPE-01,RPE-01_1_D23_s1.jpeg,RPE-01_1_D23,1,604.0,D23
25497,RPE-01,RPE-01_1_E02_s1.jpeg,RPE-01_1_E02,1,350.0,E02
25498,RPE-01,RPE-01_1_E03_s1.jpeg,RPE-01_1_E03,1,59.0,E03
25499,RPE-01,RPE-01_1_E04_s1.jpeg,RPE-01_1_E04,1,276.0,E04
25500,RPE-01,RPE-01_1_E05_s1.jpeg,RPE-01_1_E05,1,1.0,E05
25501,RPE-01,RPE-01_1_E06_s1.jpeg,RPE-01_1_E06,1,203.0,E06
25502,RPE-01,RPE-01_1_E07_s1.jpeg,RPE-01_1_E07,1,486.0,E07
25503,RPE-01,RPE-01_1_E08_s1.jpeg,RPE-01_1_E08,1,791.0,E08
25504,RPE-01,RPE-01_1_E09_s1.jpeg,RPE-01_1_E09,1,94.0,E09
25505,RPE-01,RPE-01_1_E10_s1.jpeg,RPE-01_1_E10,1,938.0,E10
25506,RPE-01,RPE-01_1_E11_s1.jpeg,RPE-01_1_E11,1,984.0,E11
25507,RPE-01,RPE-01_1_E12_s1.jpeg,RPE-01_1_E12,1,870.0,E12
25508,RPE-01,RPE-01_1_E13_s1.jpeg,RPE-01_1_E13,1,371.0,E13
25509,RPE-01,RPE-01_1_E14_s1.jpeg,RPE-01_1_E14,1,133.0,E14
25510,RPE-01,RPE-01_1_E15_s1.jpeg,RPE-01_1_E15,1,346.0,E15
25511,RPE-01,RPE-01_1_E16_s1.jpeg,RPE-01_1_E16,1,1089.0,E16
25512,RPE-01,RPE-01_1_E17_s1.jpeg,RPE-01_1_E17,1,258.0,E17
25513,RPE-01,RPE-01_1_E18_s1.jpeg,RPE-01_1_E18,1,361.0,E18
25514,RPE-01,RPE-01_1_E19_s1.jpeg,RPE-01_1_E19,1,950.0,E19
25515,RPE-01,RPE-01_1_E20_s1.jpeg,RPE-01_1_E20,1,1056.0,E20
25516,RPE-01,RPE-01_1_E21_s1.jpeg,RPE-01_1_E21,1,1020.0,E21
25517,RPE-01,RPE-01_1_E22_s1.jpeg,RPE-01_1_E22,1,366.0,E22
25518,RPE-01,RPE-01_1_E23_s1.jpeg,RPE-01_1_E23,1,894.0,E23
25519,RPE-01,RPE-01_1_F02_s1.jpeg,RPE-01_1_F02,1,345.0,F02
25520,RPE-01,RPE-01_1_F04_s1.jpeg,RPE-01_1_F04,1,105.0,F04
25521,RPE-01,RPE-01_1_F05_s1.jpeg,RPE-01_1_F05,1,155.0,F05
25522,RPE-01,RPE-01_1_F06_s1.jpeg,RPE-01_1_F06,1,456.0,F06
25523,RPE-01,RPE-01_1_F08_s1.jpeg,RPE-01_1_F08,1,770.0,F08
25524,RPE-01,RPE-01_1_F09_s1.jpeg,RPE-01_1_F09,1,670.0,F09
25525,RPE-01,RPE-01_1_F10_s1.jpeg,RPE-01_1_F10,1,339.0,F10
25526,RPE-01,RPE-01_1_F12_s1.jpeg,RPE-01_1_F12,1,577.0,F12
25527,RPE-01,RPE-01_1_F13_s1.jpeg,RPE-01_1_F13,1,312.0,F13
25528,RPE-01,RPE-01_1_F14_s1.jpeg,RPE-01_1_F14,1,559.0,F14
25529,RPE-01,RPE-01_1_F16_s1.jpeg,RPE-01_1_F16,1,147.0,F16
25530,RPE-01,RPE-01_1_F17_s1.jpeg,RPE-01_1_F17,1,987.0,F17
25531,RPE-01,RPE-01_1_F18_s1.jpeg,RPE-01_1_F18,1,277.0,F18
25532,RPE-01,RPE-01_1_F20_s1.jpeg,RPE-01_1_F20,1,704.0,F20
25533,RPE-01,RPE-01_1_F21_s1.jpeg,RPE-01_1_F21,1,450.0,F21
25534,RPE-01,RPE-01_1_F23_s1.jpeg,RPE-01_1_F23,1,471.0,F23
25535,RPE-01,RPE-01_1_G02_s1.jpeg,RPE-01_1_G02,1,1023.0,G02
25536,RPE-01,RPE-01_1_G03_s1.jpeg,RPE-01_1_G03,1,313.0,G03
25537,RPE-01,RPE-01_1_G04_s1.jpeg,RPE-01_1_G04,1,786.0,G04
25538,RPE-01,RPE-01_1_G05_s1.jpeg,RPE-01_1_G05,1,6.0,G05
25539,RPE-01,RPE-01_1_G06_s1.jpeg,RPE-01_1_G06,1,750.0,G06
25540,RPE-01,RPE-01_1_G07_s1.jpeg,RPE-01_1_G07,1,124.0,G07
25541,RPE-01,RPE-01_1_G08_s1.jpeg,RPE-01_1_G08,1,647.0,G08
25542,RPE-01,RPE-01_1_G09_s1.jpeg,RPE-01_1_G09,1,581.0,G09
25543,RPE-01,RPE-01_1_G10_s1.jpeg,RPE-01_1_G10,1,136.0,G10
25544,RPE-01,RPE-01_1_G11_s1.jpeg,RPE-01_1_G11,1,959.0,G11
25545,RPE-01,RPE-01_1_G12_s1.jpeg,RPE-01_1_G12,1,811.0,G12
25546,RPE-01,RPE-01_1_G13_s1.jpeg,RPE-01_1_G13,1,348.0,G13
25547,RPE-01,RPE-01_1_G14_s1.jpeg,RPE-01_1_G14,1,33.0,G14
25548,RPE-01,RPE-01_1_G15_s1.jpeg,RPE-01_1_G15,1,840.0,G15
25549,RPE-01,RPE-01_1_G16_s1.jpeg,RPE-01_1_G16,1,309.0,G16
25550,RPE-01,RPE-01_1_G17_s1.jpeg,RPE-01_1_G17,1,868.0,G17
25551,RPE-01,RPE-01_1_G18_s1.jpeg,RPE-01_1_G18,1,565.0,G18
25552,RPE-01,RPE-01_1_G19_s1.jpeg,RPE-01_1_G19,1,705.0,G19
25553,RPE-01,RPE-01_1_G20_s1.jpeg,RPE-01_1_G20,1,588.0,G20
25554,RPE-01,RPE-01_1_G21_s1.jpeg,RPE-01_1_G21,1,308.0,G21
25555,RPE-01,RPE-01_1_G22_s1.jpeg,RPE-01_1_G22,1,1008.0,G22
25556,RPE-01,RPE-01_1_G23_s1.jpeg,RPE-01_1_G23,1,88.0,G23
25557,RPE-01,RPE-01_1_H02_s1.jpeg,RPE-01_1_H02,1,1025.0,H02
25558,RPE-01,RPE-01_1_H04_s1.jpeg,RPE-01_1_H04,1,884.0,H04
25559,RPE-01,RPE-01_1_H05_s1.jpeg,RPE-01_1_H05,1,797.0,H05
25560,RPE-01,RPE-01_1_H06_s1.jpeg,RPE-01_1_H06,1,391.0,H06
25561,RPE-01,RPE-01_1_H08_s1.jpeg,RPE-01_1_H08,1,320.0,H08
25562,RPE-01,RPE-01_1_H09_s1.jpeg,RPE-01_1_H09,1,962.0,H09
25563,RPE-01,RPE-01_1_H10_s1.jpeg,RPE-01_1_H10,1,372.0,H10
25564,RPE-01,RPE-01_1_H12_s1.jpeg,RPE-01_1_H12,1,411.0,H12
25565,RPE-01,RPE-01_1_H13_s1.jpeg,RPE-01_1_H13,1,505.0,H13
25566,RPE-01,RPE-01_1_H14_s1.jpeg,RPE-01_1_H14,1,676.0,H14
25567,RPE-01,RPE-01_1_H16_s1.jpeg,RPE-01_1_H16,1,3.0,H16
25568,RPE-01,RPE-01_1_H17_s1.jpeg,RPE-01_1_H17,1,513.0,H17
25569,RPE-01,RPE-01_1_H18_s1.jpeg,RPE-01_1_H18,1,845.0,H18
25570,RPE-01,RPE-01_1_H20_s1.jpeg,RPE-01_1_H20,1,272.0,H20
25571,RPE-01,RPE-01_1_H21_s1.jpeg,RPE-01_1_H21,1,715.0,H21
25572,RPE-01,RPE-01_1_H23_s1.jpeg,RPE-01_1_H23,1,877.0,H23
25573,RPE-01,RPE-01_1_I02_s1.jpeg,RPE-01_1_I02,1,673.0,I02
25574,RPE-01,RPE-01_1_I03_s1.jpeg,RPE-01_1_I03,1,982.0,I03
25575,RPE-01,RPE-01_1_I04_s1.jpeg,RPE-01_1_I04,1,506.0,I04
25576,RPE-01,RPE-01_1_I05_s1.jpeg,RPE-01_1_I05,1,875.0,I05
25577,RPE-01,RPE-01_1_I06_s1.jpeg,RPE-01_1_I06,1,398.0,I06
25578,RPE-01,RPE-01_1_I07_s1.jpeg,RPE-01_1_I07,1,806.0,I07
25579,RPE-01,RPE-01_1_I08_s1.jpeg,RPE-01_1_I08,1,481.0,I08
25580,RPE-01,RPE-01_1_I09_s1.jpeg,RPE-01_1_I09,1,1102.0,I09
25581,RPE-01,RPE-01_1_I10_s1.jpeg,RPE-01_1_I10,1,1104.0,I10
25582,RPE-01,RPE-01_1_I11_s1.jpeg,RPE-01_1_I11,1,436.0,I11
25583,RPE-01,RPE-01_1_I12_s1.jpeg,RPE-01_1_I12,1,847.0,I12
25584,RPE-01,RPE-01_1_I13_s1.jpeg,RPE-01_1_I13,1,503.0,I13
25585,RPE-01,RPE-01_1_I14_s1.jpeg,RPE-01_1_I14,1,296.0,I14
25586,RPE-01,RPE-01_1_I15_s1.jpeg,RPE-01_1_I15,1,611.0,I15
25587,RPE-01,RPE-01_1_I16_s1.jpeg,RPE-01_1_I16,1,212.0,I16
25588,RPE-01,RPE-01_1_I17_s1.jpeg,RPE-01_1_I17,1,523.0,I17
25589,RPE-01,RPE-01_1_I18_s1.jpeg,RPE-01_1_I18,1,891.0,I18
25590,RPE-01,RPE-01_1_I19_s1.jpeg,RPE-01_1_I19,1,742.0,I19
25591,RPE-01,RPE-01_1_I20_s1.jpeg,RPE-01_1_I20,1,395.0,I20
25592,RPE-01,RPE-01_1_I21_s1.jpeg,RPE-01_1_I21,1,89.0,I21
25593,RPE-01,RPE-01_1_I22_s1.jpeg,RPE-01_1_I22,1,253.0,I22
25594,RPE-01,RPE-01_1_I23_s1.jpeg,RPE-01_1_I23,1,48.0,I23
25595,RPE-01,RPE-01_1_J02_s1.jpeg,RPE-01_1_J02,1,1100.0,J02
25596,RPE-01,RPE-01_1_J04_s1.jpeg,RPE-01_1_J04,1,981.0,J04
25597,RPE-01,RPE-01_1_J05_s1.jpeg,RPE-01_1_J05,1,497.0,J05
25598,RPE-01,RPE-01_1_J06_s1.jpeg,RPE-01_1_J06,1,482.0,J06
25599,RPE-01,RPE-01_1_J08_s1.jpeg,RPE-01_1_J08,1,157.0,J08
25600,RPE-01,RPE-01_1_J09_s1.jpeg,RPE-01_1_J09,1,624.0,J09
25601,RPE-01,RPE-01_1_J10_s1.jpeg,RPE-01_1_J10,1,126.0,J10
25602,RPE-01,RPE-01_1_J12_s1.jpeg,RPE-01_1_J12,1,681.0,J12
25603,RPE-01,RPE-01_1_J13_s1.jpeg,RPE-01_1_J13,1,606.0,J13
25604,RPE-01,RPE-01_1_J14_s1.jpeg,RPE-01_1_J14,1,622.0,J14
25605,RPE-01,RPE-01_1_J16_s1.jpeg,RPE-01_1_J16,1,431.0,J16
25606,RPE-01,RPE-01_1_J17_s1.jpeg,RPE-01_1_J17,1,566.0,J17
25607,RPE-01,RPE-01_1_J18_s1.jpeg,RPE-01_1_J18,1,1096.0,J18
25608,RPE-01,RPE-01_1_J20_s1.jpeg,RPE-01_1_J20,1,828.0,J20
25609,RPE-01,RPE-01_1_J21_s1.jpeg,RPE-01_1_J21,1,910.0,J21
25610,RPE-01,RPE-01_1_J23_s1.jpeg,RPE-01_1_J23,1,442.0,J23
25611,RPE-01,RPE-01_1_K02_s1.jpeg,RPE-01_1_K02,1,400.0,K02
25612,RPE-01,RPE-01_1_K03_s1.jpeg,RPE-01_1_K03,1,293.0,K03
25613,RPE-01,RPE-01_1_K04_s1.jpeg,RPE-01_1_K04,1,56.0,K04
25614,RPE-01,RPE-01_1_K05_s1.jpeg,RPE-01_1_K05,1,793.0,K05
25615,RPE-01,RPE-01_1_K06_s1.jpeg,RPE-01_1_K06,1,55.0,K06
25616,RPE-01,RPE-01_1_K07_s1.jpeg,RPE-01_1_K07,1,582.0,K07
25617,RPE-01,RPE-01_1_K08_s1.jpeg,RPE-01_1_K08,1,389.0,K08
25618,RPE-01,RPE-01_1_K09_s1.jpeg,RPE-01_1_K09,1,295.0,K09
25619,RPE-01,RPE-01_1_K10_s1.jpeg,RPE-01_1_K10,1,983.0,K10
25620,RPE-01,RPE-01_1_K11_s1.jpeg,RPE-01_1_K11,1,388.0,K11
25621,RPE-01,RPE-01_1_K12_s1.jpeg,RPE-01_1_K12,1,555.0,K12
25622,RPE-01,RPE-01_1_K13_s1.jpeg,RPE-01_1_K13,1,567.0,K13
25623,RPE-01,RPE-01_1_K14_s1.jpeg,RPE-01_1_K14,1,765.0,K14
25624,RPE-01,RPE-01_1_K15_s1.jpeg,RPE-01_1_K15,1,572.0,K15
25625,RPE-01,RPE-01_1_K16_s1.jpeg,RPE-01_1_K16,1,172.0,K16
25626,RPE-01,RPE-01_1_K17_s1.jpeg,RPE-01_1_K17,1,626.0,K17
25627,RPE-01,RPE-01_1_K18_s1.jpeg,RPE-01_1_K18,1,242.0,K18
25628,RPE-01,RPE-01_1_K19_s1.jpeg,RPE-01_1_K19,1,392.0,K19
25629,RPE-01,RPE-01_1_K20_s1.jpeg,RPE-01_1_K20,1,397.0,K20
25630,RPE-01,RPE-01_1_K21_s1.jpeg,RPE-01_1_K21,1,1028.0,K21
25631,RPE-01,RPE-01_1_K22_s1.jpeg,RPE-01_1_K22,1,945.0,K22
25632,RPE-01,RPE-01_1_K23_s1.jpeg,RPE-01_1_K23,1,744.0,K23
25633,RPE-01,RPE-01_1_L02_s1.jpeg,RPE-01_1_L02,1,282.0,L02
25634,RPE-01,RPE-01_1_L03_s1.jpeg,RPE-01_1_L03,1,1101.0,L03
25635,RPE-01,RPE-01_1_L04_s1.jpeg,RPE-01_1_L04,1,8.0,L04
25636,RPE-01,RPE-01_1_L05_s1.jpeg,RPE-01_1_L05,1,445.0,L05
25637,RPE-01,RPE-01_1_L06_s1.jpeg,RPE-01_1_L06,1,192.0,L06
25638,RPE-01,RPE-01_1_L07_s1.jpeg,RPE-01_1_L07,1,1041.0,L07
25639,RPE-01,RPE-01_1_L08_s1.jpeg,RPE-01_1_L08,1,978.0,L08
25640,RPE-01,RPE-01_1_L09_s1.jpeg,RPE-01_1_L09,1,355.0,L09
25641,RPE-01,RPE-01_1_L10_s1.jpeg,RPE-01_1_L10,1,687.0,L10
25642,RPE-01,RPE-01_1_L11_s1.jpeg,RPE-01_1_L11,1,112.0,L11
25643,RPE-01,RPE-01_1_L12_s1.jpeg,RPE-01_1_L12,1,921.0,L12
25644,RPE-01,RPE-01_1_L13_s1.jpeg,RPE-01_1_L13,1,974.0,L13
25645,RPE-01,RPE-01_1_L14_s1.jpeg,RPE-01_1_L14,1,708.0,L14
25646,RPE-01,RPE-01_1_L15_s1.jpeg,RPE-01_1_L15,1,897.0,L15
25647,RPE-01,RPE-01_1_L16_s1.jpeg,RPE-01_1_L16,1,281.0,L16
25648,RPE-01,RPE-01_1_L17_s1.jpeg,RPE-01_1_L17,1,274.0,L17
25649,RPE-01,RPE-01_1_L18_s1.jpeg,RPE-01_1_L18,1,939.0,L18
25650,RPE-01,RPE-01_1_L19_s1.jpeg,RPE-01_1_L19,1,1065.0,L19
25651,RPE-01,RPE-01_1_L20_s1.jpeg,RPE-01_1_L20,1,547.0,L20
25652,RPE-01,RPE-01_1_L21_s1.jpeg,RPE-01_1_L21,1,784.0,L21
25653,RPE-01,RPE-01_1_L22_s1.jpeg,RPE-01_1_L22,1,1076.0,L22
25654,RPE-01,RPE-01_1_L23_s1.jpeg,RPE-01_1_L23,1,543.0,L23
25655,RPE-01,RPE-01_1_M02_s1.jpeg,RPE-01_1_M02,1,853.0,M02
25656,RPE-01,RPE-01_1_M04_s1.jpeg,RPE-01_1_M04,1,695.0,M04
25657,RPE-01,RPE-01_1_M05_s1.jpeg,RPE-01_1_M05,1,181.0,M05
25658,RPE-01,RPE-01_1_M06_s1.jpeg,RPE-01_1_M06,1,80.0,M06
25659,RPE-01,RPE-01_1_M08_s1.jpeg,RPE-01_1_M08,1,552.0,M08
25660,RPE-01,RPE-01_1_M09_s1.jpeg,RPE-01_1_M09,1,831.0,M09
25661,RPE-01,RPE-01_1_M10_s1.jpeg,RPE-01_1_M10,1,1027.0,M10
25662,RPE-01,RPE-01_1_M12_s1.jpeg,RPE-01_1_M12,1,217.0,M12
25663,RPE-01,RPE-01_1_M13_s1.jpeg,RPE-01_1_M13,1,177.0,M13
25664,RPE-01,RPE-01_1_M14_s1.jpeg,RPE-01_1_M14,1,689.0,M14
25665,RPE-01,RPE-01_1_M16_s1.jpeg,RPE-01_1_M16,1,1062.0,M16
25666,RPE-01,RPE-01_1_M17_s1.jpeg,RPE-01_1_M17,1,537.0,M17
25667,RPE-01,RPE-01_1_M18_s1.jpeg,RPE-01_1_M18,1,514.0,M18
25668,RPE-01,RPE-01_1_M20_s1.jpeg,RPE-01_1_M20,1,620.0,M20
25669,RPE-01,RPE-01_1_M21_s1.jpeg,RPE-01_1_M21,1,301.0,M21
25670,RPE-01,RPE-01_1_M23_s1.jpeg,RPE-01_1_M23,1,960.0,M23
25671,RPE-01,RPE-01_1_N02_s1.jpeg,RPE-01_1_N02,1,46.0,N02
25672,RPE-01,RPE-01_1_N03_s1.jpeg,RPE-01_1_N03,1,413.0,N03
25673,RPE-01,RPE-01_1_N04_s1.jpeg,RPE-01_1_N04,1,109.0,N04
25674,RPE-01,RPE-01_1_N05_s1.jpeg,RPE-01_1_N05,1,532.0,N05
25675,RPE-01,RPE-01_1_N06_s1.jpeg,RPE-01_1_N06,1,900.0,N06
25676,RPE-01,RPE-01_1_N07_s1.jpeg,RPE-01_1_N07,1,1006.0,N07
25677,RPE-01,RPE-01_1_N08_s1.jpeg,RPE-01_1_N08,1,556.0,N08
25678,RPE-01,RPE-01_1_N09_s1.jpeg,RPE-01_1_N09,1,745.0,N09
25679,RPE-01,RPE-01_1_N10_s1.jpeg,RPE-01_1_N10,1,324.0,N10
25680,RPE-01,RPE-01_1_N11_s1.jpeg,RPE-01_1_N11,1,238.0,N11
25681,RPE-01,RPE-01_1_N12_s1.jpeg,RPE-01_1_N12,1,838.0,N12
25682,RPE-01,RPE-01_1_N13_s1.jpeg,RPE-01_1_N13,1,703.0,N13
25683,RPE-01,RPE-01_1_N14_s1.jpeg,RPE-01_1_N14,1,660.0,N14
25684,RPE-01,RPE-01_1_N15_s1.jpeg,RPE-01_1_N15,1,1106.0,N15
25685,RPE-01,RPE-01_1_N16_s1.jpeg,RPE-01_1_N16,1,211.0,N16
25686,RPE-01,RPE-01_1_N17_s1.jpeg,RPE-01_1_N17,1,757.0,N17
25687,RPE-01,RPE-01_1_N18_s1.jpeg,RPE-01_1_N18,1,1066.0,N18
25688,RPE-01,RPE-01_1_N19_s1.jpeg,RPE-01_1_N19,1,460.0,N19
25689,RPE-01,RPE-01_1_N20_s1.jpeg,RPE-01_1_N20,1,1039.0,N20
25690,RPE-01,RPE-01_1_N21_s1.jpeg,RPE-01_1_N21,1,541.0,N21
25691,RPE-01,RPE-01_1_N22_s1.jpeg,RPE-01_1_N22,1,302.0,N22
25692,RPE-01,RPE-01_1_N23_s1.jpeg,RPE-01_1_N23,1,914.0,N23
25693,RPE-01,RPE-01_1_O02_s1.jpeg,RPE-01_1_O02,1,775.0,O02
25694,RPE-01,RPE-01_1_O03_s1.jpeg,RPE-01_1_O03,1,1013.0,O03
25695,RPE-01,RPE-01_1_O04_s1.jpeg,RPE-01_1_O04,1,417.0,O04
25696,RPE-01,RPE-01_1_O05_s1.jpeg,RPE-01_1_O05,1,379.0,O05
25697,RPE-01,RPE-01_1_O06_s1.jpeg,RPE-01_1_O06,1,352.0,O06
25698,RPE-01,RPE-01_1_O07_s1.jpeg,RPE-01_1_O07,1,653.0,O07
25699,RPE-01,RPE-01_1_O08_s1.jpeg,RPE-01_1_O08,1,385.0,O08
25700,RPE-01,RPE-01_1_O09_s1.jpeg,RPE-01_1_O09,1,549.0,O09
25701,RPE-01,RPE-01_1_O10_s1.jpeg,RPE-01_1_O10,1,74.0,O10
25702,RPE-01,RPE-01_1_O11_s1.jpeg,RPE-01_1_O11,1,986.0,O11
25703,RPE-01,RPE-01_1_O12_s1.jpeg,RPE-01_1_O12,1,743.0,O12
25704,RPE-01,RPE-01_1_O13_s1.jpeg,RPE-01_1_O13,1,764.0,O13
25705,RPE-01,RPE-01_1_O14_s1.jpeg,RPE-01_1_O14,1,162.0,O14
25706,RPE-01,RPE-01_1_O15_s1.jpeg,RPE-01_1_O15,1,557.0,O15
25707,RPE-01,RPE-01_1_O16_s1.jpeg,RPE-01_1_O16,1,657.0,O16
25708,RPE-01,RPE-01_1_O17_s1.jpeg,RPE-01_1_O17,1,699.0,O17
25709,RPE-01,RPE-01_1_O18_s1.jpeg,RPE-01_1_O18,1,40.0,O18
25710,RPE-01,RPE-01_1_O19_s1.jpeg,RPE-01_1_O19,1,5.0,O19
25711,RPE-01,RPE-01_1_O20_s1.jpeg,RPE-01_1_O20,1,266.0,O20
25712,RPE-01,RPE-01_1_O21_s1.jpeg,RPE-01_1_O21,1,195.0,O21
25713,RPE-01,RPE-01_1_O22_s1.jpeg,RPE-01_1_O22,1,222.0,O22
25714,RPE-01,RPE-01_1_O23_s1.jpeg,RPE-01_1_O23,1,256.0,O23
25715,RPE-01,RPE-01_2_B03_s1.jpeg,RPE-01_2_B03,2,118.0,B03
25716,RPE-01,RPE-01_2_B04_s1.jpeg,RPE-01_2_B04,2,81.0,B04
25717,RPE-01,RPE-01_2_B05_s1.jpeg,RPE-01_2_B05,2,600.0,B05
25718,RPE-01,RPE-01_2_B06_s1.jpeg,RPE-01_2_B06,2,165.0,B06
25719,RPE-01,RPE-01_2_B07_s1.jpeg,RPE-01_2_B07,2,571.0,B07
25720,RPE-01,RPE-01_2_B08_s1.jpeg,RPE-01_2_B08,2,492.0,B08
25721,RPE-01,RPE-01_2_B09_s1.jpeg,RPE-01_2_B09,2,1035.0,B09
25722,RPE-01,RPE-01_2_B10_s1.jpeg,RPE-01_2_B10,2,867.0,B10
25723,RPE-01,RPE-01_2_B11_s1.jpeg,RPE-01_2_B11,2,669.0,B11
25724,RPE-01,RPE-01_2_B12_s1.jpeg,RPE-01_2_B12,2,132.0,B12
25725,RPE-01,RPE-01_2_B13_s1.jpeg,RPE-01_2_B13,2,753.0,B13
25726,RPE-01,RPE-01_2_B14_s1.jpeg,RPE-01_2_B14,2,228.0,B14
25727,RPE-01,RPE-01_2_B15_s1.jpeg,RPE-01_2_B15,2,876.0,B15
